RouteID,RouteName,RouteDirection,AgencyName,ClusterName,Metropolin,OriginCityName,DestinationCityName,RouteType,ServiceType,RouteParticular,BusType,BusSize,NumOfAlternatives,RouteLength,WeeklyKM,AVGPassengersPerWeek,StationsInRoute,AverageSpeed,AverageTripDuration,OperatingCostPerPassenger,DailyRides(Tuesday),WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),WorkDay - 00:00-03:59,WorkDay - 04:00-05:59,WorkDay - 06:00-08:59,WorkDay - 09:00-11:59,WorkDay - 12:00-14:59,WorkDay - 15:00-18:59,WorkDay - 19:00-23:59,Friday - 00:00-03:59,Friday - 04:00-05:59,Friday - 06:00-08:59,Friday - 09:00-11:59,Friday - 12:00-14:59,Friday - 15:00-18:59,Friday - 19:00-23:59,Saturday - 00:00-03:59,Saturday - 04:00-05:59,Saturday - 06:00-08:59,Saturday - 09:00-11:59,Saturday - 12:00-14:59,Saturday - 15:00-18:59,Saturday - 19:00-23:59,MaxRidership,year,Q,makat_dir
20067,67,1,מטרופולין,שרון,מרכז,נירית,ראש העין,אזורי,מאסף,קווים מזינים,בינעירוני,אוטובוס,1,13.9,346.8,0.1,18,34.14,24.43,97.72,5,25,7.5,37.5,1.5,,0.2,2.4,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,20067-1
20067,67,2,מטרופולין,שרון,מרכז,ראש העין,נירית,אזורי,מאסף,קווים מזינים,בינעירוני,אוטובוס,1,13.7,410.6,0.2,20,32.04,25.66,74.5,6,30,12.4,62.0,2.1,,,,,,1.9,1.8,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2024,2,20067-2
20068,68,1,דן בדרום,צפון הנגב,הדרום,קרית גת,נחלה,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,21.2,698.2,0.1,26,37.2,34.19,83.47,6,33,15.8,81.1,2.5,,,1.4,,5.7,2.3,1.8,,,,0.8,1.3,,,,,,,,,0.0,ימי חול - 12:00-14:59,2024,2,20068-1
20068,68,2,דן בדרום,צפון הנגב,הדרום,נחלה,קרית גת,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,20.3,670.8,0.2,27,34.11,35.71,65.9,6,33,20.4,107.3,3.3,,,3.3,5.1,3.8,4.0,0.3,,,2.3,2.0,,,,,,,,,,1.0,ימי חול - 09:00-11:59,2024,2,20068-2
20070,70,1,דן,תל אביב,גוש דן,תל אביב יפו,רמת גן,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,11.0,6356.8,2.4,20,18.78,35.14,8.09,107,580,2838.4,15108.6,26.0,12.4,6.6,34.7,22.5,38.6,21.1,21.9,,16.8,23.4,16.4,26.8,26.4,,,,,,,,13.2,ימי חול - 12:00-14:59,2024,2,20070-1
20070,70,2,דן,תל אביב,גוש דן,רמת גן,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,12.3,6953.3,2.2,23,18.21,40.53,8.98,105,566,2900.7,15326.9,27.1,,10.6,30.3,22.9,45.3,23.7,19.7,,9.0,18.3,23.7,26.5,13.9,,,,,,,,16.1,ימי חול - 12:00-14:59,2024,2,20070-2
20074,74,2,סופרבוס,העמקים,גולן גליל ועמקים,בסמת טבעון,חיפה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,18.9,113.6,0.5,18,34.13,33.23,19.68,1,6,11.1,60.8,10.1,,,11.0,,,,,,,5.3,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,20074-2
20076,76,1,מטרופולין,השרון,מרכז,הוד השרון,הוד השרון,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,7.9,47.6,0.2,19,18.23,26.0,93.6,1,6,1.9,10.0,1.7,,,1.9,,,,,,,0.5,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,20076-1
20076,76,2,מטרופולין,השרון,מרכז,הוד השרון,הוד השרון,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,11.5,184.6,0.1,21,27.33,25.25,118.24,3,16,2.9,20.5,1.3,,,,,1.4,0.0,,,,,6.0,,,,,,,,,,,שישי - 09:00-11:59,2024,2,20076-2
20082,82,1,אגד,אשכול דרומי,הדרום,דימונה,דימונה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,6.7,79.7,2.4,20,21.36,18.82,7.21,2,12,33.7,188.0,15.7,,,16.8,,,,,,,9.8,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,20082-1
20082,82,2,אגד,אשכול דרומי,הדרום,דימונה,דימונה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,5.7,111.7,3.3,31,20.19,16.94,3.83,4,14,66.8,371.3,26.5,,,,,27.8,,,,,,18.6,,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,20082-2
20083,83,1,אגד,אשכול דרומי,הדרום,דימונה,דימונה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,10.8,64.5,0.9,32,25.08,25.84,15.43,1,6,11.1,60.3,10.0,,,11.1,,,,,,,4.8,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,20083-1
20083,83,2,אגד,אשכול דרומי,הדרום,דימונה,דימונה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,8.8,125.1,2.1,34,21.35,24.73,7.49,3,13,48.6,257.6,19.8,,,,,22.1,,,,,,7.3,,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,20083-2
20085,85,1,אגד,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,גולן גליל ועמקים,כרמיאל,כרמיאל,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,10.3,103.3,0.7,26,29.02,21.3,18.13,2,10,14.1,70.5,7.0,,,,,7.0,,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,20085-1
20085,85,2,אגד,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,גולן גליל ועמקים,כרמיאל,כרמיאל,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8.1,81.4,1.9,24,21.26,22.86,8.99,2,10,30.5,152.5,15.2,,,15.2,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,20085-2
20092,92,1,אגד,רחובות עירוני,מרכז,קרית עקרון,רחובות,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8.4,101.0,2.6,13,18.48,27.27,7.36,2,12,46.2,266.8,22.2,,,23.1,,,,,,,17.9,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,20092-1
20094,94,1,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,10.6,63.3,1.5,31,19.13,33.25,12.6,1,6,16.9,95.0,15.8,,,,,16.9,,,,,,10.5,,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,20094-1
20094,94,2,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,6.3,147.1,2.5,32,17.61,21.47,6.33,3,18,62.4,366.5,20.4,,,20.8,,,,,,,18.2,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,20094-2
20095,95,1,אגד,"רשל""צ עירוני",גוש דן,ראשון לציון,ראשון לציון,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,7.2,42.9,0.1,9,21.6,20.0,288.0,1,6,0.5,2.5,0.4,,,0.5,,,,,,,0.0,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,20095-1
20095,95,2,אגד,"רשל""צ עירוני",גוש דן,ראשון לציון,ראשון לציון,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,7.0,42.2,0.2,9,30.79,13.64,65.47,1,6,1.5,7.5,1.2,,,,,1.5,,,,,,,0.0,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,20095-2
20099,99,1,דן בדרום,צפון הנגב,הדרום,אשקלון,אשקלון,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,7.2,122.0,2.7,20,17.71,24.39,7.44,3,17,61.8,334.3,19.7,,,20.6,,,,,,,12.6,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,20099-1
20103,103,1,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,קצרין,חצור הגלילית,בינעירוני,מאסף,תלמידים,בינעירוני,אוטובוס,1,31.3,187.8,0.4,34,20.92,89.77,40.5,1,6,15.7,79.8,13.3,,,13.8,,,,,,,1.3,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,20103-1
20103,103,2,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,חצור הגלילית,קצרין,בינעירוני,מאסף,תלמידים,בינעירוני,אוטובוס,1,29.6,177.4,0.5,35,24.75,71.76,30.94,1,6,16.2,83.5,13.9,,,,,,0.7,,,,,,2.5,,,,,,,,,,שישי - 12:00-14:59,2024,2,20103-2
20108,108,1,קווים,חשמונאים,י-ם,מודיעין מכבים רעות,תל אביב יפו,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,43.4,1734.9,0.2,17,42.79,60.86,45.5,8,40,64.2,321.0,8.0,,,19.4,,1.8,0.8,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,20108-1
20108,108,2,קווים,חשמונאים,י-ם,תל אביב יפו,מודיעין מכבים רעות,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,49.0,1715.4,0.2,12,53.42,55.04,42.34,7,35,54.6,273.0,7.8,,,0.2,8.6,,10.1,5.3,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2024,2,20108-2
20140,140,1,מטרופולין,הנגב,הדרום,באר שבע,ניצני סיני,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,85.5,1562.3,0.1,33,62.63,81.91,39.39,3,17,38.1,212.1,12.5,,,,,,9.1,11.7,,,,6.8,14.8,,,,,,,,,,שישי - 12:00-14:59,2024,2,20140-1
20140,140,2,מטרופולין,הנגב,הדרום,ניצני סיני,באר שבע,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,3,88.5,2505.0,0.1,35,64.59,82.21,41.13,5,28,61.1,335.8,12.0,,2.6,22.0,,,7.0,,,3.3,23.5,,3.5,,,,,,,,,,שישי - 06:00-08:59,2024,2,20140-2
20143,143,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,שפרעם,עכו,בינעירוני,מאסף,סדיר,בינעירוני,מיניבוס,1,43.9,2719.4,0.1,83,28.45,92.58,137.92,11,62,44.3,249.7,4.0,,1.8,5.2,2.8,9.6,2.0,1.6,,3.8,4.2,3.2,8.8,0.3,,,,,,,,,ימי חול - 12:00-14:59,2024,2,20143-1
20143,143,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,עכו,שפרעם,בינעירוני,מאסף,סדיר,בינעירוני,מיניבוס,1,43.5,2697.6,0.1,78,31.87,81.9,127.64,11,62,42.0,238.7,3.8,,,3.4,3.8,6.4,3.1,2.5,,,2.9,4.2,4.4,5.8,,,,,,,,,ימי חול - 12:00-14:59,2024,2,20143-2
20150,150,1,מטרופולין,הנגב,הדרום,באר שבע,ירוחם,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,40.2,4707.7,0.4,37,51.93,46.45,18.91,21,117,309.4,1724.6,14.7,,,7.5,13.6,20.6,13.8,13.0,,,6.1,12.2,17.2,,,,,,,,,6.2,ימי חול - 12:00-14:59,2024,2,20150-1
20150,150,2,מטרופולין,הנגב,הדרום,ירוחם,באר שבע,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,40.9,6748.0,0.3,36,53.96,45.48,20.51,32,165,406.1,2195.6,13.3,,17.7,17.9,18.0,22.1,8.3,5.2,,0.0,19.0,13.0,6.5,,,,,,,,,12.0,ימי חול - 12:00-14:59,2024,2,20150-2
20152,152,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,פקיעין,כרמיאל,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,21.4,3333.7,0.0,33,32.59,39.4,522.36,28,156,13.2,70.6,0.5,,0.0,0.8,0.4,0.7,0.3,0.1,,0.0,0.4,0.2,0.4,,,,,,,,,0.2,ימי חול - 06:00-08:59,2024,2,20152-1
20152,152,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,כרמיאל,פקיעין,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,22.0,3432.8,0.0,37,29.37,44.94,546.99,28,156,13.4,76.9,0.5,,,0.0,0.4,1.0,0.5,0.5,,,0.1,0.4,1.3,0.0,,,,,,,,0.8,שישי - 12:00-14:59,2024,2,20152-2
20185,185,1,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,עילוט,עפולה,בינעירוני,מאסף,סדיר,בינעירוני,מיניבוס,1,21.5,1052.9,0.1,38,27.3,47.25,109.38,9,49,23.3,127.0,2.6,,,3.7,3.4,2.2,0.6,0.4,,,2.0,4.0,2.5,,,,,,,,,,שישי - 09:00-11:59,2024,2,20185-1
20185,185,2,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,עפולה,עילוט,בינעירוני,מאסף,סדיר,בינעירוני,מיניבוס,1,21.5,1052.0,0.1,36,29.32,44.0,150.77,9,49,15.7,85.8,1.8,,,0.8,1.8,3.1,2.6,0.4,,,2.3,1.5,2.0,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,20185-2
20333,333,1,דן בדרום,צפון הנגב,הדרום,באר שבע,אופקים,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,28.5,4040.5,0.5,35,35.26,48.5,20.18,25,142,378.9,2047.2,14.4,,,12.6,7.8,30.4,12.0,12.3,,,5.4,8.3,13.0,0.0,,,,,,,,14.3,ימי חול - 12:00-14:59,2024,2,20333-1
20333,333,2,דן בדרום,צפון הנגב,הדרום,אופקים,באר שבע,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,28.8,4149.9,0.5,40,36.49,47.36,19.62,26,144,393.9,2085.4,14.5,,,22.2,21.5,14.6,7.5,13.7,,0.0,17.0,8.3,9.1,0.0,,,,,,,,1.9,ימי חול - 06:00-08:59,2024,2,20333-2
20383,383,1,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,הר חברון,אזורי,מאסף,סדיר,בינעירוני ממוגן ירי,אוטובוס,1,42.8,2997.5,0.4,13,38.44,66.81,26.42,14,70,212.4,1062.0,15.2,,,2.1,13.2,17.5,14.6,27.7,,,,,,,,,,,,,,,ימי חול - 19:00-23:59,2024,2,20383-1
20383,383,2,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,הר חברון,ירושלים,אזורי,מאסף,סדיר,בינעירוני ממוגן ירי,אוטובוס,1,49.5,3216.1,0.2,16,49.66,59.81,30.83,13,65,151.3,756.5,11.6,,4.9,17.4,14.5,19.9,13.2,4.8,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,20383-2
20385,385,1,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,מגאר,חיפה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,65.3,2286.6,0.1,44,49.79,78.69,74.77,7,35,44.2,221.0,6.3,,,12.6,6.1,4.5,2.0,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,20385-1
20385,385,2,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,חיפה,מגאר,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,66.7,1666.7,0.1,41,48.25,82.94,85.51,5,25,29.1,145.5,5.8,,,,,4.6,7.4,5.3,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2024,2,20385-2
20479,479,1,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,עמנואל,בינעירוני,מאסף,סדיר,בינעירוני ממוגן אבן,אוטובוס,1,97.2,1166.3,0.1,28,57.17,102.01,66.23,1,12,10.4,110.9,9.2,,,,,10.4,,,,,,4.6,12.0,,,,,,,,,6.8,שישי - 12:00-14:59,2024,2,20479-1
20479,479,2,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,עמנואל,ירושלים,בינעירוני,מאסף,סדיר,בינעירוני ממוגן אבן,אוטובוס,1,97.4,876.2,0.1,28,60.11,97.22,55.67,0,9,0.2,94.3,10.5,,,,,,,,,,,1.7,18.5,,,0.0,,,,,,17.1,שישי - 12:00-14:59,2024,2,20479-2
21003,3,1,אקסטרה ירושלים,ירושלים קווי צפון,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,3,26.2,490.1,1.7,85,24.52,64.11,9.23,3,20,91.5,833.1,41.7,,32.7,,,,,,,75.9,,,,31.8,,,,,,,,84.3,שבת - 19:00-23:59,2024,2,21003-1
21003,3,2,אקסטרה ירושלים,ירושלים קווי צפון,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,1,8.3,41.6,3.8,27,14.94,33.33,6.26,0,5,0.0,159.8,32.0,,,,,,,,,,,,,34.4,,,,,,,,28.2,שישי - 15:00-18:59,2024,2,21003-2
21003,3,3,אקסטרה ירושלים,ירושלים קווי צפון,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,2,19.8,12661.1,6.3,64,14.28,83.19,4.0,110,638,13652.6,79590.8,124.8,94.7,9.0,117.0,103.3,194.2,101.6,155.2,,200.0,113.0,119.0,180.8,86.9,,0.0,,,,,,101.5,שישי - 04:00-05:59,2024,2,21003-3
21004,4,1,אגד,חולון עירוני ומטרופוליני+תחרות חולון,גוש דן,חולון,חולון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,14.0,4178.7,1.2,46,15.89,52.86,18.62,53,298,917.4,5076.8,17.0,,13.1,24.6,12.7,20.5,14.7,12.6,,10.3,13.8,13.8,21.6,1.6,,,,,,,,,ימי חול - 06:00-08:59,2024,2,21004-1
21004,4,2,אגד,חולון עירוני ומטרופוליני+תחרות חולון,גוש דן,חולון,חולון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,14.6,3996.4,1.1,40,16.16,54.21,19.56,49,273,833.7,4540.4,16.6,,0.0,17.4,11.0,31.8,15.9,12.3,,0.0,10.7,13.5,18.2,1.3,,,,,,,,,ימי חול - 12:00-14:59,2024,2,21004-2
21005,5,1,אגד,חולון עירוני ומטרופוליני+תחרות חולון,גוש דן,חולון,חולון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,17.0,4645.1,2.0,47,15.8,64.56,11.24,49,274,1730.3,9443.9,34.5,,0.0,28.7,30.5,51.9,32.6,34.8,,0.0,23.4,31.2,34.3,8.2,,,,,,,,,ימי חול - 12:00-14:59,2024,2,21005-1
21005,5,2,אגד,חולון עירוני ומטרופוליני+תחרות חולון,גוש דן,חולון,חולון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,17.5,4958.9,2.5,51,17.03,61.66,8.32,51,284,2313.2,12629.8,44.5,,,47.3,43.0,72.3,37.4,23.8,,,33.0,42.6,44.7,4.8,,,,,,,,,ימי חול - 12:00-14:59,2024,2,21005-2
21007,7,1,דן,תל אביב,גוש דן,תל אביב יפו,חולון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,19.0,8884.2,2.8,53,14.78,77.13,8.78,84,467,4566.5,24628.0,52.7,16.8,3.9,48.0,55.4,86.6,52.6,36.6,,29.3,25.5,42.7,78.3,18.7,,,,,,,,14.7,ימי חול - 12:00-14:59,2024,2,21007-1
21007,7,2,דן,תל אביב,גוש דן,חולון,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,18.5,10145.3,2.4,50,15.12,73.41,10.12,101,560,4508.7,24373.2,43.5,,26.6,46.0,55.9,64.5,42.7,22.5,,45.4,43.6,43.3,45.9,8.2,,0.5,,,,,,10.3,ימי חול - 12:00-14:59,2024,2,21007-2
21008,8,1,דן,תל אביב,גוש דן,בני ברק,בני ברק,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,13.2,3749.1,4.4,46,10.96,72.26,7.43,51,284,3005.9,16571.3,58.3,26.9,10.7,41.8,56.3,91.1,57.4,59.0,,,41.8,43.2,68.7,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,21008-1
21009,9,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,צפת,צפת,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,8.0,764.8,0.5,14,25.28,18.99,28.21,17,96,71.6,387.8,4.0,,,6.5,3.9,6.9,2.8,2.2,,,3.2,3.0,3.5,,,,,,,,,0.4,ימי חול - 12:00-14:59,2024,2,21009-1
21009,9,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,צפת,צפת,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,7.6,732.4,0.3,13,26.4,17.27,46.72,17,96,39.5,212.9,2.2,,,2.9,3.7,2.9,2.0,0.7,,,1.4,2.4,1.0,,,,,,,,,0.4,ימי חול - 09:00-11:59,2024,2,21009-2
21012,12,1,אלקטרה אפיקים,אשדוד עירוני,מרכז,אשדוד,אשדוד,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,16.4,5710.0,1.4,48,20.82,47.26,12.37,62,349,1457.0,7999.5,22.9,,2.6,24.9,25.7,46.2,18.3,15.2,,4.2,20.8,26.5,24.5,3.4,,,,,,,,6.7,ימי חול - 12:00-14:59,2024,2,21012-1
21012,12,2,אלקטרה אפיקים,אשדוד עירוני,מרכז,אשדוד,אשדוד,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,16.4,5700.6,1.6,49,20.54,47.91,11.29,62,348,1621.4,8861.6,25.5,,4.1,20.3,24.1,56.5,23.5,19.0,,14.0,20.2,26.4,29.4,7.5,,,,,,,,5.2,ימי חול - 12:00-14:59,2024,2,21012-2
21014,14,1,דן,תל אביב,גוש דן,תל אביב יפו,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,13.5,3147.1,1.7,39,14.24,56.88,15.04,43,233,954.1,5287.2,22.7,8.2,1.4,18.6,25.8,38.0,20.2,18.4,,,12.1,33.9,38.5,,,,,,,,,,שישי - 12:00-14:59,2024,2,21014-1
21014,14,2,דן,תל אביב,גוש דן,חולון,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,12.8,3061.8,1.4,39,13.82,55.57,18.09,44,239,790.0,4403.9,18.4,6.8,2.6,16.2,19.7,35.5,13.3,14.2,,,12.3,26.2,31.6,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,21014-2
21016,16,1,סופרבוס,העמקים,מטרופולין חיפה,יקנעם עילית,יקנעם עילית,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,10.0,3021.2,1.1,31,22.29,26.92,14.09,53,303,641.0,3474.2,11.5,,2.0,7.3,13.2,24.0,10.6,7.7,,2.6,5.3,11.6,9.1,2.3,,,,,,,,3.7,ימי חול - 12:00-14:59,2024,2,21016-1
21016,16,2,סופרבוס,העמקים,מטרופולין חיפה,יקנעם עילית,יקנעם עילית,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,10.1,2959.0,0.9,26,23.05,26.29,17.58,51,293,485.6,2628.6,9.0,,1.5,10.9,10.6,17.6,6.8,5.0,,1.2,3.6,8.8,7.9,0.5,,,,,,,,2.4,ימי חול - 12:00-14:59,2024,2,21016-2
21017,17,1,דן,תל אביב,גוש דן,תל אביב יפו,חולון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.0,1560.0,1.3,21,13.58,35.35,21.31,33,196,334.8,1951.2,10.0,,4.5,5.6,9.7,17.3,10.9,8.4,,4.8,5.8,8.6,16.5,5.9,,,,,,,,3.9,ימי חול - 12:00-14:59,2024,2,21017-1
21017,17,2,דן,תל אביב,גוש דן,חולון,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,7.6,1651.5,1.1,22,14.17,32.18,22.84,37,216,312.7,1825.7,8.5,,3.1,12.2,11.9,10.7,5.0,5.1,,5.3,11.5,9.9,10.8,1.2,,,,,,,,2.5,ימי חול - 06:00-08:59,2024,2,21017-2
21019,19,1,מטרופולין,השרון,מרכז,כפר סבא,בית ברל,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.6,436.1,0.3,26,24.25,38.6,45.73,5,28,26.2,141.8,5.1,,,4.2,,7.4,4.5,2.8,,,4.5,,3.2,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,21019-1
21019,19,2,מטרופולין,השרון,מרכז,בית ברל,כפר סבא,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.5,434.7,0.3,26,23.29,39.93,58.95,5,28,21.6,113.8,4.1,,,4.3,,6.8,2.5,1.1,,,2.3,,3.5,0.0,,,,,,,,,ימי חול - 12:00-14:59,2024,2,21019-2
21022,22,3,ש.א.מ,קווי נצרת – שאמ,גולן גליל ועמקים,נצרת,נצרת,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,5,23.5,3228.8,0.4,57,19.27,73.17,48.8,27,157,196.4,1412.4,9.0,,,5.9,7.8,13.3,3.1,2.0,,,6.6,12.2,12.5,6.6,3.9,,,4.6,9.5,16.4,2.9,1.4,שבת - 12:00-14:59,2024,2,21022-3
21025,25,1,דן באר שבע,באר שבע עירוני,הדרום,באר שבע,באר שבע,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,16.8,8453.1,2.3,45,19.13,52.69,8.32,90,504,3529.2,19161.4,38.0,3.2,12.4,49.5,44.9,62.6,30.4,23.0,,11.0,35.3,39.2,40.0,9.0,,0.0,,,,,,14.7,ימי חול - 12:00-14:59,2024,2,21025-1
21025,25,2,דן באר שבע,באר שבע עירוני,הדרום,באר שבע,באר שבע,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,16.5,7624.9,2.5,48,19.7,50.25,7.42,83,461,3467.4,18738.3,40.6,6.2,,34.8,46.4,79.3,34.5,28.0,,,33.0,43.8,46.5,11.0,,0.0,,,,,,15.6,ימי חול - 12:00-14:59,2024,2,21025-2
21027,27,1,אלקטרה אפיקים,פתח תקוה-ראש העין,גוש דן,פתח תקווה,ראש העין,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,21.6,5647.0,1.2,55,22.72,57.04,13.01,47,261,1278.4,6868.1,26.3,,,22.2,21.6,48.9,27.2,17.1,,2.0,19.0,28.5,29.4,7.2,,,,,,,,8.2,ימי חול - 12:00-14:59,2024,2,21027-1
21027,27,2,אלקטרה אפיקים,פתח תקוה-ראש העין,גוש דן,ראש העין,פתח תקווה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,22.8,6301.4,1.0,56,23.4,58.46,16.06,50,276,1119.7,6029.2,21.8,,10.2,48.1,25.8,30.8,16.8,9.6,,4.6,24.4,19.5,29.6,2.4,,,,,,,,5.8,ימי חול - 06:00-08:59,2024,2,21027-2
21029,29,2,אגד,חיפה עירוני,מטרופולין חיפה,קרית אתא,רכסים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,17.7,2728.9,2.1,41,25.26,42.04,6.85,28,154,1074.7,5673.0,36.8,,,22.5,19.3,69.7,32.1,43.2,,,25.8,22.0,24.0,,,,,,,,,13.3,ימי חול - 12:00-14:59,2024,2,21029-2
